Date,Hour,Energy_kWh,Datetime
2018-03-07,19,0.16164527759197633,2018-03-07 19:00:00
2018-03-07,20,0.16164527759197633,2018-03-07 20:00:00
2018-03-07,21,0.16164527759197633,2018-03-07 21:00:00
2018-03-07,22,0.16164527759197633,2018-03-07 22:00:00
2018-03-07,23,0.16164527759197633,2018-03-07 23:00:00
2018-03-08,0,0.16164527759197633,2018-03-08 00:00:00
2018-03-08,1,0.16164527759197633,2018-03-08 01:00:00
2018-03-08,2,0.16164527759197633,2018-03-08 02:00:00
2018-03-08,3,0.16164527759197633,2018-03-08 03:00:00
2018-03-08,4,0.16164527759197633,2018-03-08 04:00:00
2018-03-08,5,0.16164527759197633,2018-03-08 05:00:00
2018-03-08,6,0.16164527759197633,2018-03-08 06:00:00
2018-03-08,7,0.16164527759197633,2018-03-08 07:00:00
2018-03-08,8,0.16164527759197633,2018-03-08 08:00:00
2018-03-08,9,0.16164527759197633,2018-03-08 09:00:00
2018-03-08,10,0.16164527759197633,2018-03-08 10:00:00
2018-03-08,11,0.16164527759197633,2018-03-08 11:00:00
2018-03-08,12,0.16164527759197633,2018-03-08 12:00:00
2018-03-08,13,0.16164527759197633,2018-03-08 13:00:00
2018-03-08,14,0.16164527759197633,2018-03-08 14:00:00
2018-03-08,15,0.16164527759197633,2018-03-08 15:00:00
2018-03-08,16,0.16164527759197633,2018-03-08 16:00:00
2018-03-08,17,0.16164527759197633,2018-03-08 17:00:00
2018-03-08,18,0.16164527759197633,2018-03-08 18:00:00
2018-03-08,19,0.16164527759197633,2018-03-08 19:00:00
2018-03-08,20,0.16164527759197633,2018-03-08 20:00:00
2018-03-08,21,0.16164527759197633,2018-03-08 21:00:00
2018-03-08,22,0.16164527759197633,2018-03-08 22:00:00
2018-03-08,23,0.16164527759197633,2018-03-08 23:00:00
2018-03-09,0,0.12388353305321873,2018-03-09 00:00:00
2018-03-09,1,0.1232435034847652,2018-03-09 01:00:00
2018-03-09,2,0.1232435034847652,2018-03-09 02:00:00
2018-03-09,3,0.1232435034847652,2018-03-09 03:00:00
2018-03-09,4,0.1232435034847652,2018-03-09 04:00:00
2018-03-09,5,0.6183298457139645,2018-03-09 05:00:00
2018-03-09,6,0.7552686212241687,2018-03-09 06:00:00
2018-03-09,7,14.279814075769623,2018-03-09 07:00:00
2018-03-09,8,24.812210934689006,2018-03-09 08:00:00
2018-03-09,9,60.542558283289125,2018-03-09 09:00:00
2018-03-09,10,103.69771726158832,2018-03-09 10:00:00
2018-03-09,11,61.554282760228354,2018-03-09 11:00:00
2018-03-09,12,95.0431577496762,2018-03-09 12:00:00
2018-03-09,13,65.59445178108618,2018-03-09 13:00:00
2018-03-09,14,87.17981679505893,2018-03-09 14:00:00
2018-03-09,15,80.26249893358911,2018-03-09 15:00:00
2018-03-09,16,68.34488345258161,2018-03-09 16:00:00
2018-03-09,17,54.5741096091568,2018-03-09 17:00:00
2018-03-09,18,86.48784100142045,2018-03-09 18:00:00
2018-03-09,19,36.329799875879324,2018-03-09 19:00:00
2018-03-09,20,62.02560493104886,2018-03-09 20:00:00
2018-03-09,21,37.427204298271924,2018-03-09 21:00:00
2018-03-09,22,10.468149637323792,2018-03-09 22:00:00
2018-03-09,23,21.995581669292395,2018-03-09 23:00:00
2018-03-10,0,0.1689377046463767,2018-03-10 00:00:00
2018-03-10,1,0.1689377046463767,2018-03-10 01:00:00
2018-03-10,2,0.1689377046463767,2018-03-10 02:00:00
2018-03-10,3,0.1689377046463767,2018-03-10 03:00:00
2018-03-10,4,0.1689377046463767,2018-03-10 04:00:00
2018-03-10,5,1.3068577046463767,2018-03-10 05:00:00
2018-03-10,6,7.205196528175788,2018-03-10 06:00:00
2018-03-10,7,17.28153532288727,2018-03-10 07:00:00
2018-03-10,8,43.18731367244381,2018-03-10 08:00:00
2018-03-10,9,45.18074126021972,2018-03-10 09:00:00
2018-03-10,10,36.372294000549495,2018-03-10 10:00:00
2018-03-10,11,63.53966705321229,2018-03-10 11:00:00
2018-03-10,12,75.86536244841814,2018-03-10 12:00:00
2018-03-10,13,77.59680235031419,2018-03-10 13:00:00
2018-03-10,14,61.25059749047843,2018-03-10 14:00:00
2018-03-10,15,116.53235209186698,2018-03-10 15:00:00
2018-03-10,16,70.09897620037661,2018-03-10 16:00:00
2018-03-10,17,64.09912992628719,2018-03-10 17:00:00
2018-03-10,18,107.35016995026233,2018-03-10 18:00:00
2018-03-10,19,78.08023409136908,2018-03-10 19:00:00
2018-03-10,20,52.8325163748402,2018-03-10 20:00:00
2018-03-10,21,27.37250709641008,2018-03-10 21:00:00
2018-03-10,22,19.2935508257131,2018-03-10 22:00:00
2018-03-10,23,1.2139602333786057,2018-03-10 23:00:00
2018-03-11,0,11.517862672402996,2018-03-11 00:00:00
2018-03-11,1,0.0578626724029961,2018-03-11 01:00:00
2018-03-11,2,0.0578626724029961,2018-03-11 02:00:00
2018-03-11,3,0.0578626724029961,2018-03-11 03:00:00
2018-03-11,4,0.0578626724029961,2018-03-11 04:00:00
2018-03-11,5,0.0578626724029961,2018-03-11 05:00:00
2018-03-11,6,0.0578626724029961,2018-03-11 06:00:00
2018-03-11,7,21.404973783514105,2018-03-11 07:00:00
2018-03-11,8,53.72841657369884,2018-03-11 08:00:00
2018-03-11,9,59.44403857868192,2018-03-11 09:00:00
2018-03-11,10,67.55771520668499,2018-03-11 10:00:00
2018-03-11,11,86.28595972755319,2018-03-11 11:00:00
2018-03-11,12,75.09713973040205,2018-03-11 12:00:00
2018-03-11,13,79.02383823077247,2018-03-11 13:00:00
2018-03-11,14,59.323303420438116,2018-03-11 14:00:00
2018-03-11,15,82.18719856319281,2018-03-11 15:00:00
2018-03-11,16,107.34070272529672,2018-03-11 16:00:00
2018-03-11,17,69.53409284233774,2018-03-11 17:00:00
2018-03-11,18,35.72718170633152,2018-03-11 18:00:00
2018-03-11,19,71.66233184329917,2018-03-11 19:00:00
2018-03-11,20,38.93023100102118,2018-03-11 20:00:00
2018-03-11,21,22.194448334796093,2018-03-11 21:00:00
2018-03-11,22,27.978076526856768,2018-03-11 22:00:00
2018-03-11,23,7.388020257685423,2018-03-11 23:00:00
2018-03-12,0,0.1022114432844303,2018-03-12 00:00:00
2018-03-12,1,0.1022114432844303,2018-03-12 01:00:00
2018-03-12,2,0.1022114432844303,2018-03-12 02:00:00
2018-03-12,3,0.1022114432844303,2018-03-12 03:00:00
2018-03-12,4,0.1022114432844303,2018-03-12 04:00:00
2018-03-12,5,0.1022114432844303,2018-03-12 05:00:00
2018-03-12,6,0.1022114432844303,2018-03-12 06:00:00
2018-03-12,7,4.051913155969594,2018-03-12 07:00:00
2018-03-12,8,50.79070676503201,2018-03-12 08:00:00
2018-03-12,9,83.25839349141323,2018-03-12 09:00:00
2018-03-12,10,48.210066963687254,2018-03-12 10:00:00
2018-03-12,11,62.3531765821538,2018-03-12 11:00:00
2018-03-12,12,49.99415342384274,2018-03-12 12:00:00
2018-03-12,13,119.93237718147299,2018-03-12 13:00:00
2018-03-12,14,70.24344043038194,2018-03-12 14:00:00
2018-03-12,15,91.63849026587005,2018-03-12 15:00:00
2018-03-12,16,117.77507894600745,2018-03-12 16:00:00
2018-03-12,17,95.98803655074309,2018-03-12 17:00:00
2018-03-12,18,97.22543637303392,2018-03-12 18:00:00
2018-03-12,19,49.64557867295716,2018-03-12 19:00:00
2018-03-12,20,47.7957340198279,2018-03-12 20:00:00
2018-03-12,21,23.311084213013704,2018-03-12 21:00:00
2018-03-12,22,11.780678724263938,2018-03-12 22:00:00
2018-03-12,23,4.904898343344548,2018-03-12 23:00:00
2018-03-13,0,0.11962191188127408,2018-03-13 00:00:00
2018-03-13,1,0.11962191188127408,2018-03-13 01:00:00
2018-03-13,2,0.11962191188127408,2018-03-13 02:00:00
2018-03-13,3,0.11962191188127408,2018-03-13 03:00:00
2018-03-13,4,0.11962191188127408,2018-03-13 04:00:00
2018-03-13,5,0.11962191188127408,2018-03-13 05:00:00
2018-03-13,6,0.11962191188127408,2018-03-13 06:00:00
2018-03-13,7,0.11962191188127408,2018-03-13 07:00:00
2018-03-13,8,0.11962191188127408,2018-03-13 08:00:00
2018-03-13,9,0.11962191188127408,2018-03-13 09:00:00
2018-03-13,10,0.11962191188127408,2018-03-13 10:00:00
2018-03-13,11,0.11962191188127408,2018-03-13 11:00:00
2018-03-13,12,0.11962191188127408,2018-03-13 12:00:00
2018-03-13,13,0.11962191188127408,2018-03-13 13:00:00
2018-03-13,14,0.11962191188127408,2018-03-13 14:00:00
2018-03-13,15,0.11962191188127408,2018-03-13 15:00:00
2018-03-13,16,0.11962191188127408,2018-03-13 16:00:00
2018-03-13,17,0.11962191188127408,2018-03-13 17:00:00
2018-03-13,18,0.11962191188127408,2018-03-13 18:00:00
2018-03-13,19,0.11962191188127408,2018-03-13 19:00:00
2018-03-13,20,0.11962191188127408,2018-03-13 20:00:00
2018-03-13,21,0.11962191188127408,2018-03-13 21:00:00
2018-03-13,22,0.11962191188127408,2018-03-13 22:00:00
2018-03-13,23,0.11962191188127408,2018-03-13 23:00:00
2018-03-14,0,0.11962191188127408,2018-03-14 00:00:00
2018-03-14,1,0.11962191188127408,2018-03-14 01:00:00
2018-03-14,2,0.11962191188127408,2018-03-14 02:00:00
2018-03-14,3,0.11962191188127408,2018-03-14 03:00:00
2018-03-14,4,0.11962191188127408,2018-03-14 04:00:00
2018-03-14,5,0.11962191188127408,2018-03-14 05:00:00
2018-03-14,6,0.11962191188127408,2018-03-14 06:00:00
2018-03-14,7,0.11962191188127408,2018-03-14 07:00:00
2018-03-14,8,0.11962191188127408,2018-03-14 08:00:00
2018-03-14,9,0.11962191188127408,2018-03-14 09:00:00
2018-03-14,10,0.11962191188127408,2018-03-14 10:00:00
2018-03-14,11,0.11962191188127408,2018-03-14 11:00:00
2018-03-14,12,0.11962191188127408,2018-03-14 12:00:00
2018-03-14,13,0.11962191188127408,2018-03-14 13:00:00
2018-03-14,14,0.11962191188127408,2018-03-14 14:00:00
2018-03-14,15,0.11962191188127408,2018-03-14 15:00:00
2018-03-14,16,0.11962191188127408,2018-03-14 16:00:00
2018-03-14,17,0.11962191188127408,2018-03-14 17:00:00
2018-03-14,18,0.11962191188127408,2018-03-14 18:00:00
2018-03-14,19,0.11962191188127408,2018-03-14 19:00:00
2018-03-14,20,0.11962191188127408,2018-03-14 20:00:00
2018-03-14,21,0.11962191188127408,2018-03-14 21:00:00
2018-03-14,22,0.11962191188127408,2018-03-14 22:00:00
2018-03-14,23,0.11962191188127408,2018-03-14 23:00:00
2018-03-15,0,0.11962191188127408,2018-03-15 00:00:00
2018-03-15,1,0.11962191188127408,2018-03-15 01:00:00
2018-03-15,2,0.11962191188127408,2018-03-15 02:00:00
2018-03-15,3,0.11962191188127408,2018-03-15 03:00:00
2018-03-15,4,0.11962191188127408,2018-03-15 04:00:00
2018-03-15,5,0.11962191188127408,2018-03-15 05:00:00
2018-03-15,6,0.11962191188127408,2018-03-15 06:00:00
2018-03-15,7,0.11962191188127408,2018-03-15 07:00:00
2018-03-15,8,0.11962191188127408,2018-03-15 08:00:00
2018-03-15,9,0.11962191188127408,2018-03-15 09:00:00
2018-03-15,10,0.11962191188127408,2018-03-15 10:00:00
2018-03-15,11,0.11962191188127408,2018-03-15 11:00:00
2018-03-15,12,0.11962191188127408,2018-03-15 12:00:00
2018-03-15,13,0.11962191188127408,2018-03-15 13:00:00
2018-03-15,14,0.11962191188127408,2018-03-15 14:00:00
2018-03-15,15,0.11962191188127408,2018-03-15 15:00:00
2018-03-15,16,0.11962191188127408,2018-03-15 16:00:00
2018-03-15,17,0.11962191188127408,2018-03-15 17:00:00
2018-03-15,18,0.11962191188127408,2018-03-15 18:00:00
2018-03-15,19,0.11962191188127408,2018-03-15 19:00:00
2018-03-15,20,0.11962191188127408,2018-03-15 20:00:00
2018-03-15,21,0.11962191188127408,2018-03-15 21:00:00
2018-03-15,22,0.11962191188127408,2018-03-15 22:00:00
2018-03-15,23,0.11962191188127408,2018-03-15 23:00:00
2018-03-16,0,0.11962191188127408,2018-03-16 00:00:00
2018-03-16,1,0.11962191188127408,2018-03-16 01:00:00
2018-03-16,2,0.11962191188127408,2018-03-16 02:00:00
2018-03-16,3,0.11962191188127408,2018-03-16 03:00:00
2018-03-16,4,0.11962191188127408,2018-03-16 04:00:00
2018-03-16,5,0.11962191188127408,2018-03-16 05:00:00
2018-03-16,6,0.11962191188127408,2018-03-16 06:00:00
2018-03-16,7,0.11962191188127408,2018-03-16 07:00:00
2018-03-16,8,0.11962191188127408,2018-03-16 08:00:00
2018-03-16,9,0.11962191188127408,2018-03-16 09:00:00
2018-03-16,10,0.11962191188127408,2018-03-16 10:00:00
2018-03-16,11,0.11962191188127408,2018-03-16 11:00:00
2018-03-16,12,0.11962191188127408,2018-03-16 12:00:00
2018-03-16,13,0.11962191188127408,2018-03-16 13:00:00
2018-03-16,14,0.11962191188127408,2018-03-16 14:00:00
2018-03-16,15,0.11962191188127408,2018-03-16 15:00:00
2018-03-16,16,0.11962191188127408,2018-03-16 16:00:00
2018-03-16,17,0.11962191188127408,2018-03-16 17:00:00
2018-03-16,18,0.11962191188127408,2018-03-16 18:00:00
2018-03-16,19,0.11962191188127408,2018-03-16 19:00:00
2018-03-16,20,0.11962191188127408,2018-03-16 20:00:00
2018-03-16,21,0.11962191188127408,2018-03-16 21:00:00
2018-03-16,22,0.11962191188127408,2018-03-16 22:00:00
2018-03-16,23,0.11962191188127408,2018-03-16 23:00:00
2018-03-17,0,0.11962191188127408,2018-03-17 00:00:00
2018-03-17,1,0.11962191188127408,2018-03-17 01:00:00
2018-03-17,2,0.11962191188127408,2018-03-17 02:00:00
2018-03-17,3,0.11962191188127408,2018-03-17 03:00:00
2018-03-17,4,0.11962191188127408,2018-03-17 04:00:00
2018-03-17,5,0.11962191188127408,2018-03-17 05:00:00
2018-03-17,6,0.11962191188127408,2018-03-17 06:00:00
2018-03-17,7,0.11962191188127408,2018-03-17 07:00:00
2018-03-17,8,0.11962191188127408,2018-03-17 08:00:00
2018-03-17,9,0.11962191188127408,2018-03-17 09:00:00
2018-03-17,10,0.11962191188127408,2018-03-17 10:00:00
2018-03-17,11,0.11962191188127408,2018-03-17 11:00:00
2018-03-17,12,0.11962191188127408,2018-03-17 12:00:00
2018-03-17,13,0.11962191188127408,2018-03-17 13:00:00
2018-03-17,14,0.11962191188127408,2018-03-17 14:00:00
2018-03-17,15,0.11962191188127408,2018-03-17 15:00:00
2018-03-17,16,0.11962191188127408,2018-03-17 16:00:00
2018-03-17,17,0.11962191188127408,2018-03-17 17:00:00
2018-03-17,18,0.11962191188127408,2018-03-17 18:00:00
2018-03-17,19,0.11962191188127408,2018-03-17 19:00:00
2018-03-17,20,0.11962191188127408,2018-03-17 20:00:00
2018-03-17,21,0.11962191188127408,2018-03-17 21:00:00
2018-03-17,22,0.11962191188127408,2018-03-17 22:00:00
2018-03-17,23,0.11962191188127408,2018-03-17 23:00:00
2018-03-18,0,0.11962191188127408,2018-03-18 00:00:00
2018-03-18,1,0.11962191188127408,2018-03-18 01:00:00
2018-03-18,2,0.11962191188127408,2018-03-18 02:00:00
2018-03-18,3,0.11962191188127408,2018-03-18 03:00:00
2018-03-18,4,0.11962191188127408,2018-03-18 04:00:00
2018-03-18,5,0.11962191188127408,2018-03-18 05:00:00
2018-03-18,6,0.11962191188127408,2018-03-18 06:00:00
2018-03-18,7,0.11962191188127408,2018-03-18 07:00:00
2018-03-18,8,0.11962191188127408,2018-03-18 08:00:00
2018-03-18,9,0.11962191188127408,2018-03-18 09:00:00
2018-03-18,10,0.11962191188127408,2018-03-18 10:00:00
2018-03-18,11,0.11962191188127408,2018-03-18 11:00:00
2018-03-18,12,0.11962191188127408,2018-03-18 12:00:00
2018-03-18,13,0.11962191188127408,2018-03-18 13:00:00
2018-03-18,14,0.11962191188127408,2018-03-18 14:00:00
2018-03-18,15,0.11962191188127408,2018-03-18 15:00:00
2018-03-18,16,0.11962191188127408,2018-03-18 16:00:00
2018-03-18,17,0.11962191188127408,2018-03-18 17:00:00
2018-03-18,18,0.11962191188127408,2018-03-18 18:00:00
2018-03-18,19,0.11962191188127408,2018-03-18 19:00:00
2018-03-18,20,0.11962191188127408,2018-03-18 20:00:00
2018-03-18,21,0.11962191188127408,2018-03-18 21:00:00
2018-03-18,22,0.11962191188127408,2018-03-18 22:00:00
2018-03-18,23,0.11962191188127408,2018-03-18 23:00:00
2018-03-19,0,0.11962191188127408,2018-03-19 00:00:00
2018-03-19,1,0.11962191188127408,2018-03-19 01:00:00
2018-03-19,2,0.11962191188127408,2018-03-19 02:00:00
2018-03-19,3,0.11962191188127408,2018-03-19 03:00:00
2018-03-19,4,0.11962191188127408,2018-03-19 04:00:00
2018-03-19,5,0.11962191188127408,2018-03-19 05:00:00
2018-03-19,6,0.11962191188127408,2018-03-19 06:00:00
2018-03-19,7,0.11962191188127408,2018-03-19 07:00:00
2018-03-19,8,0.11962191188127408,2018-03-19 08:00:00
2018-03-19,9,0.11962191188127408,2018-03-19 09:00:00
2018-03-19,10,0.11962191188127408,2018-03-19 10:00:00
2018-03-19,11,0.11962191188127408,2018-03-19 11:00:00
2018-03-19,12,0.11962191188127408,2018-03-19 12:00:00
2018-03-19,13,0.11962191188127408,2018-03-19 13:00:00
2018-03-19,14,0.11962191188127408,2018-03-19 14:00:00
2018-03-19,15,0.11962191188127408,2018-03-19 15:00:00
2018-03-19,16,0.11962191188127408,2018-03-19 16:00:00
2018-03-19,17,0.11962191188127408,2018-03-19 17:00:00
2018-03-19,18,0.11962191188127408,2018-03-19 18:00:00
2018-03-19,19,0.11962191188127408,2018-03-19 19:00:00
2018-03-19,20,0.11962191188127408,2018-03-19 20:00:00
2018-03-19,21,0.11962191188127408,2018-03-19 21:00:00
2018-03-19,22,0.11962191188127408,2018-03-19 22:00:00
2018-03-19,23,0.11962191188127408,2018-03-19 23:00:00
2018-03-20,0,0.11962191188127408,2018-03-20 00:00:00
2018-03-20,1,0.11962191188127408,2018-03-20 01:00:00
2018-03-20,2,0.11962191188127408,2018-03-20 02:00:00
2018-03-20,3,0.11962191188127408,2018-03-20 03:00:00
2018-03-20,4,0.11962191188127408,2018-03-20 04:00:00
2018-03-20,5,0.11962191188127408,2018-03-20 05:00:00
2018-03-20,6,0.11962191188127408,2018-03-20 06:00:00
2018-03-20,7,0.11962191188127408,2018-03-20 07:00:00
2018-03-20,8,0.11962191188127408,2018-03-20 08:00:00
2018-03-20,9,0.11962191188127408,2018-03-20 09:00:00
2018-03-20,10,0.11962191188127408,2018-03-20 10:00:00
2018-03-20,11,0.11962191188127408,2018-03-20 11:00:00
2018-03-20,12,0.11962191188127408,2018-03-20 12:00:00
2018-03-20,13,0.11962191188127408,2018-03-20 13:00:00
2018-03-20,14,0.11962191188127408,2018-03-20 14:00:00
2018-03-20,15,0.11962191188127408,2018-03-20 15:00:00
2018-03-20,16,0.11962191188127408,2018-03-20 16:00:00
2018-03-20,17,0.11962191188127408,2018-03-20 17:00:00
2018-03-20,18,0.11962191188127408,2018-03-20 18:00:00
2018-03-20,19,0.11962191188127408,2018-03-20 19:00:00
2018-03-20,20,0.11962191188127408,2018-03-20 20:00:00
2018-03-20,21,0.11962191188127408,2018-03-20 21:00:00
2018-03-20,22,0.11962191188127408,2018-03-20 22:00:00
2018-03-20,23,0.11962191188127408,2018-03-20 23:00:00
2018-03-21,0,0.11962191188127408,2018-03-21 00:00:00
2018-03-21,1,0.11962191188127408,2018-03-21 01:00:00
2018-03-21,2,0.11962191188127408,2018-03-21 02:00:00
2018-03-21,3,0.11962191188127408,2018-03-21 03:00:00
2018-03-21,4,0.11962191188127408,2018-03-21 04:00:00
2018-03-21,5,0.11962191188127408,2018-03-21 05:00:00
2018-03-21,6,0.11962191188127408,2018-03-21 06:00:00
2018-03-21,7,0.11962191188127408,2018-03-21 07:00:00
2018-03-21,8,0.11962191188127408,2018-03-21 08:00:00
2018-03-21,9,0.11962191188127408,2018-03-21 09:00:00
2018-03-21,10,0.11962191188127408,2018-03-21 10:00:00
2018-03-21,11,0.11962191188127408,2018-03-21 11:00:00
2018-03-21,12,0.11962191188127408,2018-03-21 12:00:00
2018-03-21,13,0.11962191188127408,2018-03-21 13:00:00
2018-03-21,14,0.11962191188127408,2018-03-21 14:00:00
2018-03-21,15,0.11962191188127408,2018-03-21 15:00:00
2018-03-21,16,0.11962191188127408,2018-03-21 16:00:00
2018-03-21,17,0.11962191188127408,2018-03-21 17:00:00
2018-03-21,18,0.11962191188127408,2018-03-21 18:00:00
2018-03-21,19,0.11962191188127408,2018-03-21 19:00:00
2018-03-21,20,0.11962191188127408,2018-03-21 20:00:00
2018-03-21,21,0.11962191188127408,2018-03-21 21:00:00
2018-03-21,22,0.11962191188127408,2018-03-21 22:00:00
2018-03-21,23,0.11962191188127408,2018-03-21 23:00:00
2018-03-22,0,0.11962191188127408,2018-03-22 00:00:00
2018-03-22,1,0.11962191188127408,2018-03-22 01:00:00
2018-03-22,2,0.11962191188127408,2018-03-22 02:00:00
2018-03-22,3,0.11962191188127408,2018-03-22 03:00:00
2018-03-22,4,0.11962191188127408,2018-03-22 04:00:00
2018-03-22,5,0.11962191188127408,2018-03-22 05:00:00
2018-03-22,6,0.11962191188127408,2018-03-22 06:00:00
2018-03-22,7,0.11962191188127408,2018-03-22 07:00:00
2018-03-22,8,0.11962191188127408,2018-03-22 08:00:00
2018-03-22,9,0.11962191188127408,2018-03-22 09:00:00
2018-03-22,10,0.11962191188127408,2018-03-22 10:00:00
2018-03-22,11,0.11962191188127408,2018-03-22 11:00:00
2018-03-22,12,0.11962191188127408,2018-03-22 12:00:00
2018-03-22,13,0.11962191188127408,2018-03-22 13:00:00
2018-03-22,14,0.11962191188127408,2018-03-22 14:00:00
2018-03-22,15,0.11962191188127408,2018-03-22 15:00:00
2018-03-22,16,0.11962191188127408,2018-03-22 16:00:00
2018-03-22,17,0.11962191188127408,2018-03-22 17:00:00
2018-03-22,18,0.11962191188127408,2018-03-22 18:00:00
2018-03-22,19,0.11962191188127408,2018-03-22 19:00:00
2018-03-22,20,0.11962191188127408,2018-03-22 20:00:00
2018-03-22,21,0.11962191188127408,2018-03-22 21:00:00
2018-03-22,22,0.11962191188127408,2018-03-22 22:00:00
2018-03-22,23,0.11962191188127408,2018-03-22 23:00:00
2018-03-23,0,0.11962191188127408,2018-03-23 00:00:00
2018-03-23,1,0.11962191188127408,2018-03-23 01:00:00
2018-03-23,2,0.11962191188127408,2018-03-23 02:00:00
2018-03-23,3,0.11962191188127408,2018-03-23 03:00:00
2018-03-23,4,0.11962191188127408,2018-03-23 04:00:00
2018-03-23,5,0.11962191188127408,2018-03-23 05:00:00
2018-03-23,6,0.11962191188127408,2018-03-23 06:00:00
2018-03-23,7,0.11962191188127408,2018-03-23 07:00:00
2018-03-23,8,0.11962191188127408,2018-03-23 08:00:00
2018-03-23,9,0.11962191188127408,2018-03-23 09:00:00
2018-03-23,10,0.11962191188127408,2018-03-23 10:00:00
2018-03-23,11,0.11962191188127408,2018-03-23 11:00:00
2018-03-23,12,0.11962191188127408,2018-03-23 12:00:00
2018-03-23,13,0.11962191188127408,2018-03-23 13:00:00
2018-03-23,14,0.11962191188127408,2018-03-23 14:00:00
2018-03-23,15,0.11962191188127408,2018-03-23 15:00:00
2018-03-23,16,0.11962191188127408,2018-03-23 16:00:00
2018-03-23,17,0.11962191188127408,2018-03-23 17:00:00
2018-03-23,18,0.11962191188127408,2018-03-23 18:00:00
2018-03-23,19,0.11962191188127408,2018-03-23 19:00:00
2018-03-23,20,0.11962191188127408,2018-03-23 20:00:00
2018-03-23,21,0.11962191188127408,2018-03-23 21:00:00
2018-03-23,22,0.11962191188127408,2018-03-23 22:00:00
2018-03-23,23,0.11962191188127408,2018-03-23 23:00:00
2018-03-24,0,0.11962191188127408,2018-03-24 00:00:00
2018-03-24,1,0.11962191188127408,2018-03-24 01:00:00
2018-03-24,2,0.11962191188127408,2018-03-24 02:00:00
2018-03-24,3,0.11962191188127408,2018-03-24 03:00:00
2018-03-24,4,0.11962191188127408,2018-03-24 04:00:00
2018-03-24,5,0.11962191188127408,2018-03-24 05:00:00
2018-03-24,6,0.11962191188127408,2018-03-24 06:00:00
2018-03-24,7,0.11962191188127408,2018-03-24 07:00:00
2018-03-24,8,0.11962191188127408,2018-03-24 08:00:00
2018-03-24,9,0.11962191188127408,2018-03-24 09:00:00
2018-03-24,10,0.11962191188127408,2018-03-24 10:00:00
2018-03-24,11,0.11962191188127408,2018-03-24 11:00:00
2018-03-24,12,0.11962191188127408,2018-03-24 12:00:00
2018-03-24,13,0.11962191188127408,2018-03-24 13:00:00
2018-03-24,14,0.11962191188127408,2018-03-24 14:00:00
2018-03-24,15,0.11962191188127408,2018-03-24 15:00:00
2018-03-24,16,0.11962191188127408,2018-03-24 16:00:00
2018-03-24,17,0.11962191188127408,2018-03-24 17:00:00
2018-03-24,18,0.11962191188127408,2018-03-24 18:00:00
2018-03-24,19,0.11962191188127408,2018-03-24 19:00:00
2018-03-24,20,0.11962191188127408,2018-03-24 20:00:00
2018-03-24,21,0.11962191188127408,2018-03-24 21:00:00
2018-03-24,22,0.11962191188127408,2018-03-24 22:00:00
2018-03-24,23,0.11962191188127408,2018-03-24 23:00:00
2018-03-25,0,0.11962191188127408,2018-03-25 00:00:00
2018-03-25,1,0.11962191188127408,2018-03-25 01:00:00
2018-03-25,2,0.11962191188127408,2018-03-25 02:00:00
2018-03-25,3,0.11962191188127408,2018-03-25 03:00:00
2018-03-25,4,0.11962191188127408,2018-03-25 04:00:00
2018-03-25,5,0.11962191188127408,2018-03-25 05:00:00
2018-03-25,6,0.11962191188127408,2018-03-25 06:00:00
2018-03-25,7,0.11962191188127408,2018-03-25 07:00:00
2018-03-25,8,0.11962191188127408,2018-03-25 08:00:00
2018-03-25,9,0.11962191188127408,2018-03-25 09:00:00
2018-03-25,10,0.11962191188127408,2018-03-25 10:00:00
2018-03-25,11,0.11962191188127408,2018-03-25 11:00:00
2018-03-25,12,0.11962191188127408,2018-03-25 12:00:00
2018-03-25,13,0.11962191188127408,2018-03-25 13:00:00
2018-03-25,14,0.11962191188127408,2018-03-25 14:00:00
2018-03-25,15,0.11962191188127408,2018-03-25 15:00:00
2018-03-25,16,0.11962191188127408,2018-03-25 16:00:00
2018-03-25,17,0.11962191188127408,2018-03-25 17:00:00
2018-03-25,18,0.11962191188127408,2018-03-25 18:00:00
2018-03-25,19,0.11962191188127408,2018-03-25 19:00:00
2018-03-25,20,0.11962191188127408,2018-03-25 20:00:00
2018-03-25,21,0.11962191188127408,2018-03-25 21:00:00
2018-03-25,22,0.11962191188127408,2018-03-25 22:00:00
2018-03-25,23,0.11962191188127408,2018-03-25 23:00:00
2018-03-26,0,0.11962191188127408,2018-03-26 00:00:00
2018-03-26,1,0.11962191188127408,2018-03-26 01:00:00
2018-03-26,2,0.11962191188127408,2018-03-26 02:00:00
2018-03-26,3,0.11962191188127408,2018-03-26 03:00:00
2018-03-26,4,0.11962191188127408,2018-03-26 04:00:00
2018-03-26,5,0.11962191188127408,2018-03-26 05:00:00
2018-03-26,6,0.11962191188127408,2018-03-26 06:00:00
2018-03-26,7,0.11962191188127408,2018-03-26 07:00:00
2018-03-26,8,0.11962191188127408,2018-03-26 08:00:00
2018-03-26,9,0.11962191188127408,2018-03-26 09:00:00
2018-03-26,10,0.11962191188127408,2018-03-26 10:00:00
2018-03-26,11,0.11962191188127408,2018-03-26 11:00:00
2018-03-26,12,0.11962191188127408,2018-03-26 12:00:00
2018-03-26,13,0.11962191188127408,2018-03-26 13:00:00
2018-03-26,14,0.11962191188127408,2018-03-26 14:00:00
2018-03-26,15,0.11962191188127408,2018-03-26 15:00:00
